AgreementNumber,OS,Loan_ID_x,Prob,prob_bucket,Loan_ID_y,paid_flag,risk_segment
200784530,14984,200784530.0,0.0045110257,1.0,,0.0,high_risk
200720276,13118,200720276.0,0.121939525,3.0,,0.0,low_risk
200750025,10438,200750025.0,0.0466856,2.0,,0.0,medium_risk
200750937,11322,200750937.0,0.0049169804,1.0,,0.0,high_risk
200725695,11370,200725695.0,0.0049169804,1.0,,0.0,high_risk
200722040,11793,200722040.0,0.0068128565,1.0,,0.0,high_risk
200794236,10966,200794236.0,0.07219136,2.0,,0.0,medium_risk
200790839,11648,200790839.0,0.0045110257,1.0,,0.0,high_risk
200820503,11699,,,-1.0,,0.0,no_risk
200787081,10785,200787081.0,0.008142808,1.0,,0.0,high_risk
200611312,10358,200611312.0,0.005183407,1.0,,0.0,high_risk
200742590,11056,200742590.0,0.0051229293,1.0,,0.0,high_risk
200608569,12091,200608569.0,0.005183407,1.0,,0.0,high_risk
200729187,11786,,,-1.0,,0.0,no_risk
200796775,11648,,,-1.0,,0.0,no_risk
200798105,13288,200798105.0,0.0045110257,1.0,,0.0,high_risk
200718852,11807,200718852.0,0.004567839,1.0,,0.0,high_risk
200763306,15065,200763306.0,0.0045110257,1.0,,0.0,high_risk
200748558,18434,200748558.0,0.0045110257,1.0,,0.0,high_risk
200824518,10393,200824518.0,0.010019689,1.0,,0.0,high_risk
200818256,10207,200818256.0,0.007343035,1.0,,0.0,high_risk
200736818,11261,200736818.0,0.0049169804,1.0,,0.0,high_risk
200746138,18065,200746138.0,0.0052098325,1.0,,0.0,high_risk
200721413,10102,200721413.0,0.004567839,1.0,,0.0,high_risk
200785360,15002,200785360.0,0.0045110257,1.0,,0.0,high_risk
200795537,11847,,,-1.0,,0.0,no_risk
200762907,11206,200762907.0,0.0049169804,1.0,,0.0,high_risk
200765515,15038,200765515.0,0.0045110257,1.0,,0.0,high_risk
200750828,12681,200750828.0,0.056966156,2.0,,0.0,medium_risk
200761982,15065,200761982.0,0.0045110257,1.0,,0.0,high_risk
200795843,19956,200795843.0,0.0045110257,1.0,,0.0,high_risk
200603576,10462,200603576.0,0.012114485,1.0,,0.0,high_risk
200767761,10025,200767761.0,0.010493452,1.0,,0.0,high_risk
200795125,16639,200795125.0,0.0045110257,1.0,,0.0,high_risk
200712198,11814,200712198.0,0.004567839,1.0,,0.0,high_risk
200810410,17584,200810410.0,0.007343035,1.0,,0.0,high_risk
200778634,14135,200778634.0,0.005178472,1.0,,0.0,high_risk
200765016,14325,200765016.0,0.018684316,1.0,,0.0,high_risk
200754654,11724,,,-1.0,,0.0,no_risk
200798100,18779,200798100.0,0.020291267,2.0,,0.0,medium_risk
200791706,12541,200791706.0,0.005178472,1.0,,0.0,high_risk
200517567,14703,200517567.0,0.020697717,2.0,,0.0,medium_risk
200715745,19776,200715745.0,0.021084003,2.0,,0.0,medium_risk
200718657,10108,200718657.0,0.004567839,1.0,,0.0,high_risk
200771181,11441,200771181.0,0.004583762,1.0,,0.0,high_risk
200756781,10043,200756781.0,0.00788948,1.0,,0.0,high_risk
200746222,14772,200746222.0,0.23425694,3.0,,0.0,low_risk
200754049,11738,200754049.0,0.0045110257,1.0,,0.0,high_risk
200591389,17503,200591389.0,0.0049298527,1.0,,0.0,high_risk
200714461,11821,200714461.0,0.004567839,1.0,,0.0,high_risk
200725339,17878,200725339.0,0.0049169804,1.0,,0.0,high_risk
200785496,18823,200785496.0,0.005178472,1.0,,0.0,high_risk
200767456,11995,200767456.0,0.20903666,3.0,,0.0,low_risk
200778041,10013,200778041.0,0.0045110257,1.0,,0.0,high_risk
200822330,14614,200822330.0,0.007343035,1.0,,0.0,high_risk
200795324,12525,200795324.0,0.004995461,1.0,,0.0,high_risk
200583140,11985,200583140.0,0.00808726,1.0,,0.0,high_risk
200580427,17285,200580427.0,0.03428955,2.0,,0.0,medium_risk
200774348,11015,200774348.0,0.005178472,1.0,,0.0,high_risk
200780892,10306,200780892.0,0.0071383812,1.0,,0.0,high_risk
200717333,13502,200717333.0,0.004567839,1.0,,0.0,high_risk
200728080,16837,200728080.0,0.11791217,3.0,,0.0,low_risk
200740886,16373,200740886.0,0.004583762,1.0,,0.0,high_risk
200714122,11814,200714122.0,0.005457996,1.0,,0.0,high_risk
200721815,15051,200721815.0,0.017121872,1.0,,0.0,high_risk
200750362,11322,200750362.0,0.20487739,3.0,,0.0,low_risk
200618380,13795,200618380.0,0.005183407,1.0,,0.0,high_risk
200770831,10511,200770831.0,0.052958652,2.0,,0.0,medium_risk
200713423,13502,200713423.0,0.004567839,1.0,,0.0,high_risk
200764473,16709,200764473.0,0.0045110257,1.0,,0.0,high_risk
200568364,12244,200568364.0,0.0065641557,1.0,,0.0,high_risk
200749777,11049,200749777.0,0.0052283704,1.0,,0.0,high_risk
200793434,13312,200793434.0,0.0045110257,1.0,,0.0,high_risk
200712945,17909,200712945.0,0.29132724,3.0,,0.0,low_risk
200749121,10368,200749121.0,0.0066521005,1.0,,0.0,high_risk
200800773,11641,200800773.0,0.010247518,1.0,,0.0,high_risk
200576040,10471,200576040.0,0.0064591216,1.0,,0.0,high_risk
200754172,11475,200754172.0,0.004621922,1.0,,0.0,high_risk
200749122,11738,,,-1.0,,0.0,no_risk
200778175,11675,200778175.0,0.018655097,1.0,,0.0,high_risk
200738117,16818,200738117.0,0.004567839,1.0,,0.0,high_risk
200723295,11171,200723295.0,0.00487126,1.0,,0.0,high_risk
200762613,10037,200762613.0,0.0045110257,1.0,,0.0,high_risk
200776107,10911,200776107.0,0.005178472,1.0,,0.0,high_risk
200767913,14664,200767913.0,0.01606259,1.0,,0.0,high_risk
200733655,10750,200733655.0,0.0064967033,1.0,,0.0,high_risk
200641820,11156,200641820.0,0.0049298527,1.0,,0.0,high_risk
200790211,18314,200790211.0,0.0725531,2.0,,0.0,medium_risk
200791741,12756,200791741.0,0.20423424,3.0,,0.0,low_risk
200713529,13736,200713529.0,0.056966156,2.0,,0.0,medium_risk
200764907,15056,200764907.0,0.0045110257,1.0,,0.0,high_risk
200755886,13407,200755886.0,0.0045110257,1.0,200755886,1.0,high_risk
200736118,13438,200736118.0,0.0073844837,1.0,,0.0,high_risk
200800681,11641,200800681.0,0.0045110257,1.0,,0.0,high_risk
200826079,10223,200826079.0,0.007343035,1.0,,0.0,high_risk
200789783,14784,200789783.0,0.06984968,2.0,,0.0,medium_risk
200766228,15047,200766228.0,0.0045110257,1.0,,0.0,high_risk
200714522,16877,200714522.0,0.16482782,3.0,,0.0,low_risk
200817293,24080,200817293.0,0.0066368794,1.0,,0.0,high_risk
200770093,20062,200770093.0,0.0045110257,1.0,,0.0,high_risk
200713263,23628,200713263.0,0.004567839,1.0,,0.0,high_risk
200788580,25948,,,-1.0,,0.0,no_risk
200790860,24528,200790860.0,0.023946311,2.0,,0.0,medium_risk
200709967,33754,200709967.0,0.004567839,1.0,,0.0,high_risk
200763822,25093,200763822.0,0.0045110257,1.0,,0.0,high_risk
200792713,24397,,,-1.0,,0.0,no_risk
200730580,28624,200730580.0,0.004567839,1.0,,0.0,high_risk
200731519,34993,200731519.0,0.16655588,3.0,200731519,1.0,low_risk
200754376,23475,200754376.0,0.09907013,2.0,,0.0,medium_risk
200652431,27697,200652431.0,0.0080561135,1.0,,0.0,high_risk
200592995,31318,200592995.0,0.005240738,1.0,,0.0,high_risk
200791218,28217,200791218.0,0.030098472,2.0,,0.0,medium_risk
200769770,37538,200769770.0,0.0066368794,1.0,,0.0,high_risk
200755558,26797,200755558.0,0.0045110257,1.0,,0.0,high_risk
200819920,20276,200819920.0,0.005178472,1.0,,0.0,high_risk
200788642,23864,200788642.0,0.00487126,1.0,,0.0,high_risk
200725978,32506,200725978.0,0.0049169804,1.0,,0.0,high_risk
200726768,32625,200726768.0,0.22737043,3.0,,0.0,low_risk
200784239,36672,200784239.0,0.0045110257,1.0,,0.0,high_risk
200774514,31431,200774514.0,0.040396433,2.0,,0.0,medium_risk
200800900,23281,200800900.0,0.0088134,1.0,200800900,1.0,high_risk
200787249,20003,200787249.0,0.014210831,1.0,,0.0,high_risk
200613465,31120,200613465.0,0.005240738,1.0,,0.0,high_risk
200725242,23281,200725242.0,0.0045110257,1.0,,0.0,high_risk
200770715,20039,200770715.0,0.0066181915,1.0,,0.0,high_risk
200612086,21173,200612086.0,0.017290361,1.0,,0.0,high_risk
200722643,31505,,,-1.0,,0.0,no_risk
200696506,23829,,,-1.0,,0.0,no_risk
200589257,23306,,,-1.0,,0.0,no_risk
200798209,26607,,,-1.0,,0.0,no_risk
200714133,30379,200714133.0,0.004567839,1.0,,0.0,high_risk
200752856,21799,200752856.0,0.0045110257,1.0,,0.0,high_risk
200576271,36765,200576271.0,0.00483228,1.0,,0.0,high_risk
200745463,21812,200745463.0,0.0045110257,1.0,,0.0,high_risk
200586445,25283,200586445.0,0.015100927,1.0,,0.0,high_risk
200734593,20193,,,-1.0,,0.0,no_risk
200709358,23189,200709358.0,0.037641414,2.0,,0.0,medium_risk
200785251,21670,200785251.0,0.0045110257,1.0,,0.0,high_risk
200600855,36526,200600855.0,0.12454432,3.0,,0.0,low_risk
200784110,23337,200784110.0,0.0045110257,1.0,,0.0,high_risk
200782035,26310,200782035.0,0.06563986,2.0,,0.0,medium_risk
200747436,25182,200747436.0,0.017956436,1.0,,0.0,high_risk
200562701,27269,200562701.0,0.0049761203,1.0,,0.0,high_risk
200735595,27332,200735595.0,0.018199677,1.0,,0.0,high_risk
200785816,31392,200785816.0,0.005178472,1.0,,0.0,high_risk
200573458,32082,200573458.0,0.006714442,1.0,,0.0,high_risk
200712491,27003,200712491.0,0.004567839,1.0,,0.0,high_risk
200713555,23614,200713555.0,0.004567839,1.0,,0.0,high_risk
200600383,24633,200600383.0,0.0057886182,1.0,,0.0,high_risk
200617464,32297,200617464.0,0.0049169804,1.0,,0.0,high_risk
200775284,40785,200775284.0,0.004583762,1.0,,0.0,high_risk
200764427,34394,200764427.0,0.005178472,1.0,,0.0,high_risk
200797215,28789,200797215.0,0.21632597,3.0,200797215,1.0,low_risk
200794951,33389,200794951.0,0.0050403685,1.0,,0.0,high_risk
200773350,23238,200773350.0,0.005178472,1.0,,0.0,high_risk
200736787,28556,200736787.0,0.17636988,3.0,,0.0,low_risk
200601651,20787,200601651.0,0.0057575516,1.0,,0.0,high_risk
200643398,34572,200643398.0,0.011213426,1.0,,0.0,high_risk
200743605,23509,200743605.0,0.022130087,2.0,,0.0,medium_risk
200767794,21734,200767794.0,0.0045110257,1.0,,0.0,high_risk
200774144,36752,200774144.0,0.010372306,1.0,,0.0,high_risk
200790815,21260,200790815.0,0.009122555,1.0,,0.0,high_risk
200766907,28359,,,-1.0,,0.0,no_risk
200812468,25704,200812468.0,0.011322671,1.0,,0.0,high_risk
200749628,33700,200749628.0,0.0064967033,1.0,,0.0,high_risk
200745247,29413,200745247.0,0.035176788,2.0,,0.0,medium_risk
200805471,27841,200805471.0,0.007343035,1.0,,0.0,high_risk
200804062,20340,200804062.0,0.011077482,1.0,,0.0,high_risk
200772326,21676,200772326.0,0.014443379,1.0,,0.0,high_risk
200734859,26960,200734859.0,0.015646527,1.0,,0.0,high_risk
200731808,20193,200731808.0,0.004567839,1.0,,0.0,high_risk
200722873,42143,200722873.0,0.009623516,1.0,,0.0,high_risk
200714398,31620,200714398.0,0.013238522,1.0,,0.0,high_risk
200795790,21631,200795790.0,0.0045110257,1.0,,0.0,high_risk
200717746,30343,200717746.0,0.004567839,1.0,,0.0,high_risk
200729669,41181,200729669.0,0.010365819,1.0,,0.0,high_risk
200795500,29366,200795500.0,0.0071383812,1.0,,0.0,high_risk
200784869,22069,200784869.0,0.0071383812,1.0,,0.0,high_risk
200794010,21618,200794010.0,0.0045110257,1.0,,0.0,high_risk
200748750,30880,200748750.0,0.23746374,3.0,,0.0,low_risk
200811740,20302,200811740.0,0.005178472,1.0,,0.0,high_risk
200810631,20501,200810631.0,0.007343035,1.0,,0.0,high_risk
200777833,28354,200777833.0,0.0045110257,1.0,,0.0,high_risk
200798528,23268,200798528.0,0.0045110257,1.0,,0.0,high_risk
200745891,20546,200745891.0,0.0051229293,1.0,,0.0,high_risk
200746719,22176,200746719.0,0.015407181,1.0,,0.0,high_risk
200739183,33743,200739183.0,0.0064967033,1.0,,0.0,high_risk
200793076,24959,200793076.0,0.0045110257,1.0,,0.0,high_risk
200814171,20289,200814171.0,0.005178472,1.0,,0.0,high_risk
200799149,31293,200799149.0,0.005178472,1.0,,0.0,high_risk
200777646,22002,200777646.0,0.005178472,1.0,,0.0,high_risk
200776216,23059,200776216.0,0.0054316837,1.0,,0.0,high_risk
200797892,32281,200797892.0,0.0071383812,1.0,,0.0,high_risk
200728505,30016,200728505.0,0.015836166,1.0,,0.0,high_risk
200798997,41549,200798997.0,0.0045110257,1.0,,0.0,high_risk
200614248,21997,200614248.0,0.022610147,2.0,,0.0,medium_risk
200601599,29448,200601599.0,0.0057575516,1.0,,0.0,high_risk
200800249,29915,200800249.0,0.0045110257,1.0,,0.0,high_risk
200800540,24840,200800540.0,0.0996581,2.0,,0.0,medium_risk
200725511,40633,200725511.0,0.0049169804,1.0,,0.0,high_risk
200790322,30030,200790322.0,0.023353852,2.0,,0.0,medium_risk
200788378,21644,200788378.0,0.0045110257,1.0,,0.0,high_risk
200594049,21318,200594049.0,0.0046831737,1.0,,0.0,high_risk
200753071,34727,200753071.0,0.0052283704,1.0,,0.0,high_risk
200795601,25772,200795601.0,0.009089116,1.0,,0.0,high_risk
200737884,20414,,,-1.0,,0.0,no_risk
200703123,23782,200703123.0,0.025825908,2.0,,0.0,medium_risk
200778506,25033,200778506.0,0.0045110257,1.0,,0.0,high_risk
200729663,23550,200729663.0,0.004567839,1.0,,0.0,high_risk
200808592,23240,,,-1.0,,0.0,no_risk
200802060,21877,,,-1.0,,0.0,no_risk
200788119,28673,200788119.0,0.00487126,1.0,,0.0,high_risk
200764653,21734,200764653.0,0.0045110257,1.0,,0.0,high_risk
200712783,40343,200712783.0,0.009928021,1.0,,0.0,high_risk
200761389,20098,200761389.0,0.0045110257,1.0,,0.0,high_risk
200743466,23257,,,-1.0,,0.0,no_risk
200735898,21817,200735898.0,0.004567839,1.0,,0.0,high_risk
200734254,30089,200734254.0,0.01409021,1.0,,0.0,high_risk
200792876,41599,200792876.0,0.14371216,3.0,200792876,1.0,low_risk
200740311,23531,200740311.0,0.004567839,1.0,,0.0,high_risk
200751970,34235,200751970.0,0.007958749,1.0,,0.0,high_risk
200794226,22484,200794226.0,0.02835565,2.0,,0.0,medium_risk
200799158,23302,200799158.0,0.005178472,1.0,,0.0,high_risk
200795881,22893,200795881.0,0.009089116,1.0,,0.0,high_risk
200718918,38493,200718918.0,0.0056007337,1.0,,0.0,high_risk
200734401,37002,200734401.0,0.0049169804,1.0,,0.0,high_risk
200724343,20205,,,-1.0,,0.0,no_risk
200725378,34941,200725378.0,0.0050403685,1.0,,0.0,high_risk
200740177,28628,200740177.0,0.010074396,1.0,,0.0,high_risk
200802016,23461,200802016.0,0.007343035,1.0,,0.0,high_risk
200791315,31332,200791315.0,0.005178472,1.0,,0.0,high_risk
200652162,23845,200652162.0,0.01322851,1.0,,0.0,high_risk
200712263,21355,200712263.0,0.057284266,2.0,,0.0,medium_risk
200736615,23905,,,-1.0,,0.0,no_risk
200800572,30319,200800572.0,0.0065024216,1.0,,0.0,high_risk
200736529,23545,200736529.0,0.004567839,1.0,,0.0,high_risk
200777692,22016,200777692.0,0.005178472,1.0,,0.0,high_risk
200738984,23531,200738984.0,0.0043667234,1.0,,0.0,high_risk
200562270,31501,200562270.0,0.0065641557,1.0,,0.0,high_risk
200788165,35044,200788165.0,0.13734826,3.0,,0.0,low_risk
200810707,29287,200810707.0,0.007343035,1.0,,0.0,high_risk
200732688,21026,200732688.0,0.047873236,2.0,,0.0,medium_risk
200794063,22041,200794063.0,0.013808416,1.0,,0.0,high_risk
200600986,22519,200600986.0,0.13470279,3.0,,0.0,low_risk
200775549,22016,200775549.0,0.005178472,1.0,,0.0,high_risk
200797631,26623,200797631.0,0.006462219,1.0,,0.0,high_risk
200740412,33722,200740412.0,0.0064967033,1.0,,0.0,high_risk
200728576,26729,,,-1.0,,0.0,no_risk
200806036,24900,200806036.0,0.004984109,1.0,,0.0,high_risk
200768584,20062,200768584.0,0.0045110257,1.0,,0.0,high_risk
200524286,27364,200524286.0,0.0048171054,1.0,,0.0,high_risk
200785701,24944,200785701.0,0.13483128,3.0,,0.0,low_risk
200752821,22962,200752821.0,0.0064967033,1.0,,0.0,high_risk
200794244,33239,200794244.0,0.31067848,3.0,,0.0,low_risk
200798710,29933,200798710.0,0.0045110257,1.0,,0.0,high_risk
200580370,42666,200580370.0,0.0050289915,1.0,,0.0,high_risk
200767978,34372,200767978.0,0.005178472,1.0,,0.0,high_risk
200554560,36926,,,-1.0,,0.0,no_risk
200772980,22030,200772980.0,0.005178472,1.0,,0.0,high_risk
200748560,32368,200748560.0,0.018908499,1.0,,0.0,high_risk
200726062,30862,200726062.0,0.0049169804,1.0,,0.0,high_risk
200779598,25062,200779598.0,0.006836204,1.0,,0.0,high_risk
200713644,30698,200713644.0,0.0074546714,1.0,,0.0,high_risk
200739101,26074,200739101.0,0.34354913,3.0,,0.0,low_risk
200806001,20528,200806001.0,0.13709915,3.0,,0.0,low_risk
200723439,24176,200723439.0,0.03847844,2.0,,0.0,medium_risk
200759298,20098,200759298.0,0.0045110257,1.0,,0.0,high_risk
200761154,33597,200761154.0,0.0049169804,1.0,,0.0,high_risk
200550820,29087,200550820.0,0.0065643457,1.0,,0.0,high_risk
200813174,27007,200813174.0,0.014129765,1.0,,0.0,high_risk
200799265,20556,200799265.0,0.0071383812,1.0,,0.0,high_risk
200798021,23849,200798021.0,0.007823647,1.0,,0.0,high_risk
200823098,22175,200823098.0,0.015407181,1.0,,0.0,high_risk
200716950,33754,,,-1.0,,0.0,no_risk
200795334,26433,200795334.0,0.15839584,3.0,,0.0,low_risk
200589178,24335,200589178.0,0.0057575516,1.0,,0.0,high_risk
200781630,24746,200781630.0,0.014246514,1.0,,0.0,high_risk
200780752,21188,200780752.0,0.03561222,2.0,,0.0,medium_risk
200757591,33517,200757591.0,0.0045110257,1.0,,0.0,high_risk
200784153,30959,200784153.0,0.004583762,1.0,,0.0,high_risk
200727593,27509,200727593.0,0.021353437,2.0,,0.0,medium_risk
200791648,23914,200791648.0,0.0066368794,1.0,,0.0,high_risk
200751907,34376,200751907.0,0.020519555,2.0,,0.0,medium_risk
200572949,21276,200572949.0,0.0047003888,1.0,,0.0,high_risk
200756563,30454,200756563.0,0.0049169804,1.0,,0.0,high_risk
200776452,22002,200776452.0,0.005178472,1.0,,0.0,high_risk
200753333,24057,200753333.0,0.0049169804,1.0,,0.0,high_risk
200741206,25876,200741206.0,0.015653469,1.0,,0.0,high_risk
200784093,21901,200784093.0,0.0075889286,1.0,,0.0,high_risk
200671388,23408,200671388.0,0.008213724,1.0,,0.0,high_risk
200762624,21760,200762624.0,0.0045110257,1.0,,0.0,high_risk
200791431,21631,200791431.0,0.0045110257,1.0,,0.0,high_risk
200735690,39282,200735690.0,0.005178472,1.0,,0.0,high_risk
200780037,21988,200780037.0,0.005178472,1.0,,0.0,high_risk
200733326,35317,200733326.0,0.004567839,1.0,,0.0,high_risk
200748176,20134,,,-1.0,,0.0,no_risk
200798578,27029,200798578.0,0.0050403685,1.0,,0.0,high_risk
200745041,26277,200745041.0,0.0052098325,1.0,,0.0,high_risk
200779545,28708,200779545.0,0.00487126,1.0,,0.0,high_risk
200741493,20414,200741493.0,0.005178472,1.0,,0.0,high_risk
200715620,23614,200715620.0,0.004567839,1.0,,0.0,high_risk
200792246,31352,200792246.0,0.015360942,1.0,,0.0,high_risk
200726553,20169,200726553.0,0.004567839,1.0,,0.0,high_risk
200760355,20309,200760355.0,0.007805173,1.0,,0.0,high_risk
200712089,22601,200712089.0,0.010907949,1.0,,0.0,high_risk
200800531,24930,200800531.0,0.0045110257,1.0,,0.0,high_risk
200788661,31653,200788661.0,0.0045110257,1.0,,0.0,high_risk
200718212,32029,200718212.0,0.009539488,1.0,,0.0,high_risk
200769435,32789,200769435.0,0.005178472,1.0,,0.0,high_risk
200790742,39799,200790742.0,0.00487126,1.0,,0.0,high_risk
200776489,21709,200776489.0,0.0045110257,1.0,,0.0,high_risk
200777096,41747,200777096.0,0.0045110257,1.0,,0.0,high_risk
200776019,21696,200776019.0,0.0045110257,1.0,,0.0,high_risk
200762356,37985,200762356.0,0.013118796,1.0,,0.0,high_risk
200764649,25063,200764649.0,0.0045110257,1.0,,0.0,high_risk
200524158,21590,200524158.0,0.0084591545,1.0,,0.0,high_risk
200784107,21804,,,-1.0,,0.0,no_risk
200753525,33517,200753525.0,0.0045110257,1.0,,0.0,high_risk
200787832,23309,200787832.0,0.0045110257,1.0,,0.0,high_risk
200760833,21760,200760833.0,0.0045110257,1.0,,0.0,high_risk
200749624,25109,200749624.0,0.0070652436,1.0,,0.0,high_risk
200771516,22980,200771516.0,0.013899666,1.0,,0.0,high_risk
200761953,23434,200761953.0,0.0045110257,1.0,,0.0,high_risk
200721020,32486,200721020.0,0.0049169804,1.0,,0.0,high_risk
200619445,26242,200619445.0,0.11183539,3.0,,0.0,low_risk
200659308,31335,200659308.0,0.005439492,1.0,,0.0,high_risk
200737310,20181,200737310.0,0.004567839,1.0,,0.0,high_risk
200719617,20241,200719617.0,0.004567839,1.0,,0.0,high_risk
200766977,26750,200766977.0,0.0045110257,1.0,,0.0,high_risk
200790202,33417,200790202.0,0.006639496,1.0,,0.0,high_risk
200798836,39724,200798836.0,0.004879169,1.0,,0.0,high_risk
200714645,33774,200714645.0,0.004567839,1.0,,0.0,high_risk
200739017,24664,,,-1.0,,0.0,no_risk
200731788,23051,200731788.0,0.006476796,1.0,,0.0,high_risk
200574911,24446,200574911.0,0.0064591216,1.0,,0.0,high_risk
200767518,39035,200767518.0,0.005178472,1.0,,0.0,high_risk
200732443,23559,200732443.0,0.004567839,1.0,,0.0,high_risk
200714173,25316,200714173.0,0.004567839,1.0,,0.0,high_risk
200726403,24380,200726403.0,0.0049169804,1.0,,0.0,high_risk
200817217,34601,200817217.0,0.032644693,2.0,,0.0,medium_risk
200774215,32366,200774215.0,0.0054316837,1.0,,0.0,high_risk
200714676,20253,,,-1.0,,0.0,no_risk
200784160,20003,200784160.0,0.0045110257,1.0,,0.0,high_risk
200567832,34232,200567832.0,0.0051525887,1.0,,0.0,high_risk
200781350,20910,200781350.0,0.0049169804,1.0,,0.0,high_risk
200808723,21877,200808723.0,0.016411806,1.0,,0.0,high_risk
200781402,29876,200781402.0,0.005178472,1.0,,0.0,high_risk
200775938,20747,200775938.0,0.00487126,1.0,,0.0,high_risk
200758317,25123,200758317.0,0.0045110257,1.0,,0.0,high_risk
200520417,23496,200520417.0,0.006538704,1.0,,0.0,high_risk
200770733,29419,200770733.0,0.08070384,2.0,,0.0,medium_risk
200798503,33239,200798503.0,0.0045110257,1.0,,0.0,high_risk
200728520,42069,,,-1.0,,0.0,no_risk
200759829,31784,200759829.0,0.0066274335,1.0,,0.0,high_risk
200780762,22099,200780762.0,0.0071383812,1.0,,0.0,high_risk
200563479,24490,200563479.0,0.4052605,3.0,,0.0,low_risk
200756231,23495,200756231.0,0.005178472,1.0,,0.0,high_risk
200713735,40393,200713735.0,0.0049169804,1.0,,0.0,high_risk
200819803,23380,200819803.0,0.061250888,2.0,200819803,1.0,medium_risk
200749622,22113,200749622.0,0.0051229293,1.0,,0.0,high_risk
200762295,24531,200762295.0,0.004583762,1.0,,0.0,high_risk
200793809,35782,200793809.0,0.004852685,1.0,,0.0,high_risk
200742945,39208,200742945.0,0.011877345,1.0,,0.0,high_risk
200785357,24974,,,-1.0,,0.0,no_risk
200793100,29951,200793100.0,0.0043124002,1.0,,0.0,high_risk
200735046,41132,,,-1.0,,0.0,no_risk
200791876,31386,200791876.0,0.013391993,1.0,,0.0,high_risk
200816349,23212,200816349.0,0.0050431597,1.0,,0.0,high_risk
200750374,21962,,,-1.0,,0.0,no_risk
200793906,23295,200793906.0,0.016505606,1.0,,0.0,high_risk
200794447,26623,200794447.0,0.0044576977,1.0,,0.0,high_risk
200762667,25108,200762667.0,0.0045110257,1.0,,0.0,high_risk
200821183,28057,200821183.0,0.005178472,1.0,,0.0,high_risk
200725506,36481,200725506.0,0.13093515,3.0,,0.0,low_risk
200800584,21618,200800584.0,0.0045110257,1.0,,0.0,high_risk
200787583,29330,,,-1.0,,0.0,no_risk
200732083,21876,200732083.0,0.004567839,1.0,,0.0,high_risk
200737106,23545,200737106.0,0.004567839,1.0,,0.0,high_risk
200724273,34963,200724273.0,0.0050403685,1.0,,0.0,high_risk
200795365,34466,200795365.0,0.005178472,1.0,,0.0,high_risk
200798880,31293,,,-1.0,,0.0,no_risk
200734109,28573,200734109.0,0.004567839,1.0,,0.0,high_risk
200722783,34677,200722783.0,0.005178472,1.0,,0.0,high_risk
200786992,40760,200786992.0,0.004583762,1.0,,0.0,high_risk
200556754,21013,200556754.0,0.0065641557,1.0,,0.0,high_risk
200737386,21850,200737386.0,0.004567839,1.0,,0.0,high_risk
200743495,20146,200743495.0,0.004567839,1.0,,0.0,high_risk
200562179,34962,200562179.0,0.0065641557,1.0,,0.0,high_risk
200762089,30111,200762089.0,0.0045110257,1.0,,0.0,high_risk
200717314,30379,,,-1.0,,0.0,no_risk
200713415,20264,200713415.0,0.004567839,1.0,,0.0,high_risk
200769798,21734,200769798.0,0.0045110257,1.0,,0.0,high_risk
200783104,21901,200783104.0,0.010826621,1.0,,0.0,high_risk
200766832,23406,200766832.0,0.0045110257,1.0,,0.0,high_risk
200761869,35109,,,-1.0,,0.0,no_risk
200752294,26262,200752294.0,0.012895496,1.0,,0.0,high_risk
200780260,20114,200780260.0,0.026575295,2.0,,0.0,medium_risk
200759481,22923,,,-1.0,,0.0,no_risk
200792812,20366,200792812.0,0.005178472,1.0,,0.0,high_risk
200761485,23420,,,-1.0,,0.0,no_risk
200782654,23323,,,-1.0,,0.0,no_risk
200573904,20504,200573904.0,0.005147104,1.0,200573904,1.0,high_risk
200735494,25227,200735494.0,0.004567839,1.0,,0.0,high_risk
200717633,35502,200717633.0,0.0049169804,1.0,,0.0,high_risk
200742418,26748,200742418.0,0.1732227,3.0,200742418,1.0,low_risk
200782528,21920,200782528.0,0.007343035,1.0,,0.0,high_risk
200782377,36702,200782377.0,0.0071383812,1.0,,0.0,high_risk
200572231,23438,200572231.0,0.00483228,1.0,,0.0,high_risk
200595270,21293,,,-1.0,,0.0,no_risk
200803368,29833,200803368.0,0.0066368794,1.0,,0.0,high_risk
200775205,24471,200775205.0,0.004583762,1.0,,0.0,high_risk
200714153,20264,200714153.0,0.004567839,1.0,,0.0,high_risk
200745749,23399,200745749.0,0.016103894,1.0,,0.0,high_risk
200720088,33852,200720088.0,0.0056007337,1.0,,0.0,high_risk
200822419,26498,200822419.0,0.005178472,1.0,,0.0,high_risk
200800799,20556,200800799.0,0.0071383812,1.0,,0.0,high_risk
200765799,29437,200765799.0,0.004583762,1.0,,0.0,high_risk
200717528,22675,200717528.0,0.016315728,1.0,,0.0,high_risk
200767020,20062,200767020.0,0.00698809,1.0,,0.0,high_risk
200796293,30209,200796293.0,0.0050403685,1.0,,0.0,high_risk
200794318,35782,200794318.0,0.0069086784,1.0,,0.0,high_risk
200791709,21618,200791709.0,0.0045110257,1.0,,0.0,high_risk
200758751,36846,200758751.0,0.0045110257,1.0,,0.0,high_risk
200784074,31859,200784074.0,0.00487126,1.0,,0.0,high_risk
200717429,23614,200717429.0,0.004567839,1.0,,0.0,high_risk
200756524,23487,200756524.0,0.14237118,3.0,,0.0,low_risk
200758763,25123,,,-1.0,,0.0,no_risk
